Transaction Number, Hmnsu, Description, Payment Mode, Operation Type, Date, Formated Logical, csn, confirmed, processDate, value, receivedValue, voucherValue, atm, station, line, operation
34000000000000006793, undefined, undefined,Voucher,sale,24/11/2023 19:35:50,,3926668801,true,24/11/2023 19:36:02,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006794, undefined, undefined,Dinheiro,sale,24/11/2023 19:37:11,,3926668801,false,24/11/2023 19:37:30,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006795, undefined, undefined,Voucher,sale,24/11/2023 19:38:23,,3926668801,true,24/11/2023 19:38:27,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006796, 10003447, Comum dinheiro,Dinheiro,sale,24/11/2023 19:38:58,1060009687,2309182415,true,24/11/2023 19:39:06,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006797, 10003448, Comum dinheiro,Dinheiro,sale,24/11/2023 19:39:40,1060009687,2309182415,false,24/11/2023 19:39:46,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006798, 10003449, Comum dinheiro,Voucher,sale,24/11/2023 19:40:12,1060009687,2309182415,true,24/11/2023 19:40:15,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006799, 10003450, LISTA,undefined,topup,24/11/2023 19:41:16,1060009687,2309182415,false,Invalid Date,0,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006800, 10003451, LISTA,undefined,topup,24/11/2023 19:41:37,860001442,4027136879,false,Invalid Date,0,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006801, 10003452, LISTA,undefined,topup,24/11/2023 19:41:54,1060009705,2309218767,false,Invalid Date,0,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006802, 10003453, LISTA,undefined,topup,24/11/2023 19:42:09,1060007381,2312471247,false,Invalid Date,0,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006803, 10003454, LISTA,undefined,topup,24/11/2023 19:42:31,1060009675,2312202511,false,Invalid Date,0,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006804, 10003455, Comum dinheiro,Dinheiro,sale,24/11/2023 19:55:32,1060009705,2309218767,false,24/11/2023 19:56:03,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006805, 10003456, Comum dinheiro,Voucher,sale,24/11/2023 19:56:45,1060009705,2309218767,true,24/11/2023 19:56:49,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006806, undefined, undefined,Dinheiro,sale,24/11/2023 19:57:34,,3926668801,false,24/11/2023 19:57:57,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006807, undefined, undefined,Voucher,sale,24/11/2023 19:59:03,,3926668801,true,24/11/2023 19:59:06,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006808, 10003457, Comum dinheiro,Dinheiro,sale,24/11/2023 20:00:28,1060009705,2309218767,true,24/11/2023 20:00:33,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006809, 10003458, Comum dinheiro,Debito,sale,24/11/2023 20:01:25,1060009705,2309218767,true,24/11/2023 20:01:58,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006810, undefined, undefined,Dinheiro,sale,24/11/2023 20:03:07,,3926668801,true,24/11/2023 20:03:10,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006811, undefined, undefined,Debito,sale,24/11/2023 20:04:17,,3926668801,true,24/11/2023 20:04:20,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
14400000000000006812, undefined, undefined,Dinheiro,sale,24/11/2023 20:15:37,,3926719569,true,24/11/2023 20:15:55,7,0,undefined,20 - 133,Tmob Delmon,null,null,
34000000000000006813, undefined, undefined,Dinheiro,sale,24/11/2023 20:46:25,,4188374754,false,24/11/2023 20:46:55,2,2,200,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006814, undefined, undefined,Voucher,sale,24/11/2023 20:49:11,,4188374754,true,24/11/2023 20:49:17,2,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006815, 10003459, Comum dinheiro,Dinheiro,sale,27/11/2023 12:44:42,860001442,4027136879,true,27/11/2023 12:44:57,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006816, 10003460, Comum dinheiro,Debito,sale,27/11/2023 12:46:48,1060009705,2309218767,false,27/11/2023 12:47:00,2.02,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006817, 10003461, Comum dinheiro,Debito,sale,27/11/2023 12:47:26,1060009705,2309218767,true,27/11/2023 12:48:37,2.02,2.02,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006818, 10003462, Comum dinheiro,Dinheiro,sale,27/11/2023 12:49:35,1060009705,2309218767,false,27/11/2023 12:49:59,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006819, 10003463, Comum dinheiro,Voucher,sale,27/11/2023 12:50:47,1060009705,2309218767,true,27/11/2023 12:50:50,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006820, 10003464, Fidelidade,Debito,sale,27/11/2023 12:51:39,860001260,4026723631,true,27/11/2023 12:52:02,35.2,32.45,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006821, undefined, PRODUTO QRCODE M (TOP),Debito,sale,27/11/2023 12:53:42,,3926535,true,27/11/2023 12:53:56,4,4,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006822, undefined, PRODUTO QRCODE M (TOP),Debito,sale,27/11/2023 12:54:31,,3926536,true,27/11/2023 12:54:40,4,4,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006823, undefined, undefined,Dinheiro,sale,27/11/2023 12:55:44,,3926668801,true,27/11/2023 12:55:51,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006824, undefined, undefined,Debito,sale,27/11/2023 12:57:37,,3926668801,true,27/11/2023 12:57:41,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006825, undefined, undefined,Dinheiro,sale,27/11/2023 12:58:43,,3926668801,false,27/11/2023 12:59:02,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006826, undefined, undefined,Voucher,sale,27/11/2023 12:59:45,,3926668801,true,27/11/2023 12:59:49,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006827, undefined, undefined,Dinheiro,sale,27/11/2023 13:00:46,,3926668801,false,27/11/2023 13:01:05,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006828, undefined, undefined,Voucher,sale,27/11/2023 13:02:13,,3926668801,true,27/11/2023 13:02:16,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006829, undefined, undefined,Dinheiro,sale,27/11/2023 13:04:54,,4001847527,true,27/11/2023 13:04:57,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006830, 10003466, Escolar dinh.,Dinheiro,sale,27/11/2023 13:06:46,1060007381,2312471247,true,27/11/2023 13:07:03,4,4,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006831, 10003467, Comum dinheiro,Dinheiro,sale,27/11/2023 13:24:48,1060009705,2309218767,true,27/11/2023 13:25:03,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006832, 10003468, Comum dinheiro,Dinheiro,sale,27/11/2023 14:15:59,1060009705,2309218767,false,27/11/2023 14:16:39,5,4,400,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006833, 10003469, Comum dinheiro,Voucher,sale,27/11/2023 14:17:29,1060009705,2309218767,true,27/11/2023 14:17:36,4,4,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006834, undefined, PRODUTO QRCODE M (TOP),Debito,sale,27/11/2023 14:22:47,,3926537,true,27/11/2023 14:23:03,4,4,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006835, undefined, PRODUTO QRCODE M (TOP),Debito,sale,27/11/2023 14:23:33,,3926538, 3926539,false,27/11/2023 14:23:50,8,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006836, undefined, undefined,Dinheiro,sale,27/11/2023 14:51:24,14.07.00001501-5,4001847527,false,27/11/2023 14:52:35,2,0,undefined,10 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006837, 10003471, Comum dinheiro,Dinheiro,sale,27/11/2023 14:53:57,1060009705,2309218767,true,27/11/2023 14:54:11,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006838, 10003472, Comum dinheiro,Debito,sale,27/11/2023 14:55:20,1060009705,2309218767,true,27/11/2023 14:55:50,5,5,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006839, 10003473, Comum dinheiro,Dinheiro,sale,27/11/2023 14:57:07,1060009705,2309218767,false,27/11/2023 14:57:28,5,5,500,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006840, 10003474, Comum dinheiro,Voucher,sale,27/11/2023 14:58:22,1060009705,2309218767,true,27/11/2023 14:58:27,5,5,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006841, undefined, undefined,Dinheiro,sale,27/11/2023 15:02:22,,4002166423,true,27/11/2023 15:02:30,5,5,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006842, undefined, undefined,Debito,sale,27/11/2023 15:04:19,,4002166423,true,27/11/2023 15:04:22,5,5,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006843, undefined, undefined,Dinheiro,sale,27/11/2023 15:07:02,,2413064868,false,27/11/2023 15:07:21,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006844, undefined, undefined,Voucher,sale,27/11/2023 15:08:41,,2413064868,true,27/11/2023 15:08:44,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006845, undefined, undefined,Dinheiro,sale,27/11/2023 15:13:37,,4002166423,true,27/11/2023 15:13:41,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006846, undefined, undefined,Dinheiro,sale,27/11/2023 15:24:54,14.07.00001501-5,4001847527,false,27/11/2023 15:25:19,2,2,200,10 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006847, undefined, undefined,Dinheiro,sale,27/11/2023 17:03:23,14.07.00000738-1,2411517284,false,27/11/2023 17:04:02,2,0,undefined,10 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006848, undefined, undefined,Dinheiro,sale,27/11/2023 17:04:38,14.07.00000738-1,2411517284,true,27/11/2023 17:04:56,10,10,undefined,10 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006849, undefined, undefined,Dinheiro,sale,27/11/2023 17:09:49,14.07.00000738-1,2411517284,true,27/11/2023 17:09:59,10,10,undefined,10 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006850, undefined, undefined,Dinheiro,sale,27/11/2023 17:28:30,,2411517284,false,27/11/2023 17:29:00,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006851, undefined, undefined,Voucher,sale,27/11/2023 17:29:54,,2411517284,true,27/11/2023 17:29:58,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006852, undefined, undefined,Debito,sale,27/11/2023 17:40:31,,2411517284,false,27/11/2023 17:41:03,5,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006853, undefined, undefined,Dinheiro,sale,27/11/2023 18:16:07,14.07.00000738-1,2411517284,true,27/11/2023 18:16:23,2,2,undefined,10 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006854, undefined, undefined,Dinheiro,sale,27/11/2023 18:20:38,,2411517284,true,27/11/2023 18:20:45,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006855, undefined, undefined,Dinheiro,sale,27/11/2023 18:22:00,,2411517284,true,27/11/2023 18:22:04,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006856, undefined, undefined,Dinheiro,sale,27/11/2023 18:22:54,,2411517284,false,27/11/2023 18:23:14,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006857, undefined, undefined,Voucher,sale,27/11/2023 18:25:07,,2411517284,true,27/11/2023 18:25:10,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006858, undefined, undefined,Dinheiro,sale,27/11/2023 18:25:54,,2411517284,false,27/11/2023 18:26:12,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006859, undefined, undefined,Voucher,sale,27/11/2023 18:28:11,,2411517284,true,27/11/2023 18:28:15,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006860, undefined, undefined,Dinheiro,sale,27/11/2023 18:31:40,,2411517284,false,27/11/2023 18:31:58,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006861, undefined, undefined,Voucher,sale,27/11/2023 18:32:56,,2411517284,true,27/11/2023 18:32:59,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006862, undefined, undefined,Dinheiro,sale,27/11/2023 19:01:10,,2411517284,false,27/11/2023 19:01:40,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006863, undefined, undefined,Voucher,sale,27/11/2023 19:02:44,,2411517284,true,27/11/2023 19:02:48,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006864, 10003475, Comum dinheiro,Dinheiro,sale,27/11/2023 19:04:46,1060009705,2309218767,false,27/11/2023 19:04:55,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006865, 10003476, Comum dinheiro,Voucher,sale,27/11/2023 19:05:13,1060009705,2309218767,false,27/11/2023 19:05:15,0,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006866, 10003477, Comum dinheiro,Voucher,sale,27/11/2023 19:05:38,1060009675,2312202511,false,27/11/2023 19:05:40,0,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006867, 10003478, Comum dinheiro,Voucher,sale,27/11/2023 19:05:59,1060009705,2309218767,false,27/11/2023 19:06:00,0,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006868, 10003479, Comum dinheiro,Voucher,sale,27/11/2023 19:06:17,1060009675,2312202511,false,27/11/2023 19:06:19,0,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006869, 10003481, Comum dinheiro,Dinheiro,sale,27/11/2023 19:10:25,1060009687,2309182415,true,27/11/2023 19:10:39,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006870, 10003482, Comum dinheiro,Debito,sale,27/11/2023 19:11:12,1060009687,2309182415,false,27/11/2023 19:11:22,2.02,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006871, 10003483, Comum dinheiro,Debito,sale,27/11/2023 19:12:10,1060009687,2309182415,true,27/11/2023 19:13:15,2.02,2.02,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006872, 10003484, Comum dinheiro,Dinheiro,sale,27/11/2023 19:13:52,1060009687,2309182415,true,27/11/2023 19:14:00,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006873, 10003485, Comum dinheiro,Dinheiro,sale,27/11/2023 19:14:38,1060009687,2309182415,false,27/11/2023 19:14:58,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006874, 10003486, Comum dinheiro,Voucher,sale,27/11/2023 19:15:20,1060009687,2309182415,true,27/11/2023 19:15:24,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006875, undefined, undefined,Dinheiro,sale,27/11/2023 19:17:38,,4002166423,false,Invalid Date,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006876, undefined, undefined,Dinheiro,sale,27/11/2023 19:17:44,,4002166423,true,27/11/2023 19:17:46,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006877, undefined, undefined,Debito,sale,27/11/2023 19:19:31,,4002166423,true,27/11/2023 19:19:35,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006878, undefined, undefined,Dinheiro,sale,27/11/2023 19:20:21,,4002166423,false,27/11/2023 19:20:40,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006879, undefined, undefined,Voucher,sale,27/11/2023 19:21:15,,4002166423,true,27/11/2023 19:21:18,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006880, undefined, undefined,Debito,sale,27/11/2023 20:08:42,1,,false,27/11/2023 20:09:00,4.4,0,undefined,10 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006881, undefined, undefined,Debito,sale,27/11/2023 20:09:09,1,,true,27/11/2023 20:10:32,4.4,4.4,undefined,10 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006882, undefined, undefined,Debito,sale,27/11/2023 20:10:40,1,,true,27/11/2023 20:11:16,4.4,4.4,undefined,10 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006883, undefined, undefined,Debito,sale,27/11/2023 20:33:41,1,,false,27/11/2023 20:34:15,17.6,0,undefined,10 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006884, 10003487, Comum dinheiro,Dinheiro,sale,28/11/2023 13:06:33,1060007186,2307609807,true,28/11/2023 13:07:07,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006885, undefined, undefined,Voucher,sale,28/11/2023 13:37:44,,2486068083,true,28/11/2023 13:37:59,2,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006886, undefined, undefined,Voucher,sale,28/11/2023 14:49:43,,4001847527,true,28/11/2023 14:49:58,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006887, undefined, undefined,Dinheiro,sale,28/11/2023 14:50:28,14.07.00001501-5,4001847527,false,28/11/2023 14:51:10,2,2,200,10 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006888, undefined, undefined,Voucher,sale,28/11/2023 14:51:29,14.07.00001501-5,4001847527,false,28/11/2023 14:51:32,2,0,undefined,10 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006889, 10003488, Comum dinheiro,Voucher,sale,28/11/2023 15:11:26,1060009705,2309218767,true,28/11/2023 15:11:39,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006890, undefined, undefined,Voucher,sale,28/11/2023 15:16:16,,4001847527,true,28/11/2023 15:16:23,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006891, undefined, undefined,Voucher,sale,28/11/2023 15:43:28,,2413064868,true,28/11/2023 15:43:43,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006892, undefined, undefined,Dinheiro,sale,28/11/2023 15:44:44,,2413064868,false,28/11/2023 15:44:50,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006893, undefined, undefined,Voucher,sale,28/11/2023 15:45:08,,2413064868,true,28/11/2023 15:45:12,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006894, undefined, undefined,Dinheiro,sale,28/11/2023 15:49:43,,2413064868,true,28/11/2023 15:49:46,2,2,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006895, undefined, undefined,Dinheiro,sale,28/11/2023 18:52:35,,36095139811796740,false,28/11/2023 18:53:05,2,2,200,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006896, undefined, undefined,Dinheiro,sale,28/11/2023 18:53:10,14.07.00000754-3,2413064868,false,28/11/2023 18:53:36,5,5,500,10 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006897, undefined, undefined,Voucher,sale,28/11/2023 18:55:56,14.07.00000754-3,2413064868,true,28/11/2023 18:55:58,5,5,undefined,10 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006898, undefined, undefined,Voucher,sale,28/11/2023 19:26:11,,36095139811796740,true,28/11/2023 19:26:26,2,0,undefined,7 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
34000000000000006899, undefined, undefined,Voucher,sale,28/11/2023 19:45:32,,2486068083,true,28/11/2023 19:45:46,2,0,undefined,4001 - 1,TESTE ATM,Grupo Terminal Level 2,Grupo Terminal Level 3,
